73824,"Meyer Carl Remigius","Spross der alten Basler Familie M. zum Hirzen, promovierte er 1865 mit dem Hauptfach Germanistik an der Universität der Vaterstadt, wurde Bibliothekar an der Basler Universitätsbibliothek und unterrichtete am Obern Gymnasium. Seiner Habilitation im Jahre 1868 folgte 1877 die Ernennung zum Extraordinarius. Seine wissenschaftliche Produktion betraf hauptsächlich Sprache und Dichtung des deutschen Mittelalters sowie volkskundliche Gebiete, im Basler Jahrbuch veröffentlichte er Lokalhistorisches."
73825,"Conrad Ferdinand Meyer","Conrad Ferdinand Meyer was a Swiss poet and historical novelist, a master of realism chiefly remembered for stirring narrative ballads like ""Die Füße im Feuer""."
73826,"Gerold Meyer von Knonau","Gerold Meyer von Knonau war ein Schweizer Historiker.
Gerold Meyer von Knonau war der Sohn des gleichnamigen Vaters Gerold, Staatsarchivar von Zürich, und der Emmerentiana Cleopha Meyer.[1] Er studierte Geschichte zunächst in Zürich bei Max Büdinger und Georg von Wyss, von 1863 bis 1866 in Bonn bei Heinrich von Sybel, anschliessend in Berlin bei Leopold von Ranke, Wilhelm Wattenbach und Philipp Jaffé und zuletzt in Göttingen bei Georg Waitz. 1866 promovierte er in Zürich, seine Habilitation erfolgte 1867. 1870 wurde er ausserordentlicher Professor, von 1872 bis 1920 lehrte er als ordentlicher Professor Geschichte an der Universität Zürich. 1896/97 amtierte er als Rektor. Als Student war Meyer Mitglied der Studentenverbindung der Zofingia, wo er sich mit dem Kunsthistoriker Johann Rudolf Rahn anfreundete [2].
Mit Jakob Hermann Wartmann gab Meyer von Knonau 1870/71 die St. Gallischen Geschichtsquellen heraus. Im Auftrag der Historischen Kommission der Bayerischen Akademie der Wissenschaften, deren Mitglied er auch war, verfasste er in fast 20-jähriger Arbeit die Jahrbücher des deutschen Reiches unter Heinrich IV. und Heinrich V. Das sieben Bände umfassende Werk erschien im Rahmen der von Leopold von Ranke konzipierten Jahrbücher der deutschen Geschichte und ist mit 3344 Druckseiten und 5698 Fussnoten die umfassendste Einzelleistung der Reihe.[3]
Meyer von Knonaus Jahrbücher gelten auch heute noch als Grundlagenwerk für die Ereignisgeschichte der späten Salierzeit. Seine Auffassung, dass Heinrichs IV. Busse in Canossa bei aller Demütigung ein geschickter Schachzug gewesen sei, der den Papst zur Absolution genötigt habe, ist in der Forschung weithin anerkannt.
Für die Allgemeine Deutsche Biographie verfasste Meyer von Konau zahlreiche Artikel. In der Allgemeinen Geschichtsforschenden Gesellschaft der Schweiz war er von 1874 bis 1894 Archivar und von 1894 bis 1922 Vorstand."
73827,"Karl Moor","Karl Moor was a Swiss Communist, and a channel for German financing of the 19th century European Bolshevik movement.
He was the illegitimate son of Swiss citizen Mary Moor, of Vordemwald, and the Swiss aristocrat Ernest de Stoeklin, of Fribourg. Moor studied at universities in both Switzerland and Germany. In the 1870s his passion for the ideas of socialism led him to take part in the work of the banned Social Democratic Party of Germany. In the spring of 1881 he was expelled from Bavaria and moved to Basel. There he became one of the eminent functionaries of Swiss social democracy. In 1889 he lived in Bern, where he edited the social-democratic newspaper Berner Tagwacht. During this period he provided assistance to many political exiles from Russia, as well as leaders of the Peoples' First Polish Socialist Party, ""Proletariat,"" and the Bolsheviks-Lenintsev.
May 4, 1917 of Moor was a report in the MFA Germany, which reported that he had « «made probing a number of representatives of various groups of pacifist’s wing, the Socialists and they said that it would be very it is desirable that a systematic, intensive and effective campaigning in favor of peace would be maintained by someone of the well-known neutral comrades. After they were clear, and I would say, good willingness to accept financial support for it to work for peace, I said that for its part, would be happy to provide a substantial amount for such a noble, humane and international goals »."
73828,"Nicole Louis-Pierre","Lebte seit 1880 als eingewanderter Franzose verheiratet und mit zwei Kindern unter der Berufsangabe «professeur» in Lausanne und führte eine kleine Familienpension."
73829,"de Pay Johannes","Geboren zu Cannstatt als Sohn eines Baurats, erhielt er seine Ausbildung zum Architekten am Polytechnikum in Stuttgart. Zwischen den Staatsprüfungen, deren zweite er 1872 bestand, absolvierte er mehrere Praktika, u. a. in Sigmaringen und in Straßburg. Zuerst als Bahnhofarchitekt im Dienst der elsässisch-lothringischen Eisenbahnverwaltung, wurde er 1876 als Hofkammerbauinspektor vom Fürsten Carl Anton von Hohenzollern-Sigmaringen berufen und rückte 1887 - zum obersten Leiter sämtlicher Hofbaugeschäfte empor. Durch Reisen in Italien gewann er immer intensivere Beziehungen zur Baukunst der Renaissance und dokumentierte dies sowohl theoretisch als auch praktisch bei den von ihm projektierten Kirchenbauten."
73830,"Redtenbacher Rudolf","In Zürich als Sohn des Maschinenbauers Ferdinand R. geboren, kam er schon nach einem Jahr nach Karlsruhe. Zuerst seinem Vater in der Berufswahl folgend, begann er die künstlerischen Baufächer zu bevorzugen, studierte in Berlin, Dresden und Wien Kunstgeschichte und erwarb sich praktische Kenntnisse beim Bau der Dome von Mainz, Regensburg und Frankfurt a. M. Einem langen Aufenthalt in Italien, besonders in Florenz und auf der Insel Elba, folgte eine Tätigkeit in Holland bei der Aufnahme der Kunstdenkmäler. Initiant einer allgemeinen Denkmälerinventarisation, wurde er gegen Ende seines Lebens auch in der eigenen Heimat mit solchen Aufgaben betraut. Seine zahlreichen Publikationen berühren hauptsächlich Gegenstände baugeschichtlicher oder kunstgewerblicher Art."
73831,"Reese Heinrich","Hans Heinrich Wilhelm Reese war ein deutscher, ab 1882 Schweizer Architekt und Politiker (parteilos).
Nach einer Zimmermannslehre besuchte Reese die Baugewerkschulen in Holzminden, Braunschweig und Lüneburg und schrieb sich nach längeren Reisen 1865 am Polytechnikum Karlsruhe ein. Von 1866 bis 1870 arbeitete er bei Theodor Geiger in Zürich und anschliessend bei einer Generalunternehmung in Wien an Planungen für die Ungarische Westbahn und ein Projekt für den Wiener Justizpalast.
Seit 1874 war Reese Adjunkt des kantonalen Bauinspektors in Basel, 1875 wurde er selbst Bauinspektor. 1882 wurde er Basler Bürger. Von 1882 bis 1894 war Reese baselstädtischer Kantonsbaumeister. Von 1894 bis 1907 war Reese als parteiloser Regierungsrat des Kantons Basel-Stadt und Vorsteher des Baudepartementes. Im Amtsjahr 1900/1901 war er Regierungsratspräsident. Reese prägte die Basler Stadterweiterung ab 1880 und projektierte zahlreiche öffentliche Gebäude.
1877 heiratete er Victoria Karolina Pernaux."
73832,"Moritz Roth","Moritz Roth was a Swiss pathologist remembered for describing Roth's spots. He studied medicine at Würzburg, Göttingen, Berlin and Basel, where he received his doctorate in 1864. He became dozent at Basel in 1866 and moved to Greifswald in 1868 before returning to the University of Basel as professor of pathology in 1872. He retired in 1898, and was succeeded by Eduard Kaufmann. His 1892 book on Andreas Vesalius remains a standard reference text."
73833,"von Salis Gubert Dietegen","Geboren auf Schloß Haldenstein als Spross der Linie v. S.-Soglio des weitverzweigten Bündner Geschlechts und verheiratet mit einer nahen Cousine derselben Familie, trat er hervor vor allem als Offizier (Aide-Major) der schweizerischen Kantonalmiliz."
73834,"Schöne Richard","Richard Schöne war ein deutscher klassischer Archäologe und Direktor der Königlichen Museen zu Berlin (1880–1905)."
73835,"Sieber Ludwig","Louis S., born on 17th March 1833 in Aarau, † 21 October 1891 in Basel. S. lost his father at an early age, and this was his translation move to Basle, the home of his mother, the consequence. After he passed through here the schools with honors, he studied philology classische and Germanistic, first in Basel, then at Göttingen, and finally in Berlin. Returned to Basel, he was for many years the urban Worked as a teacher at school, until he was appointed in 1871 to the Chief Librarian of the University Library. This latter office but he knew full almost 20 years, until his 21 October 1891 death in."
73836,"Stehlin-Merian Geile","Jüngstes Kind des Basler Ratsherrn Peter Merian und dessen Gattin Cecile Thurneysen, verheiratete sie sich 1858 mit dem Basler Juristen und Politiker Dr. Karl Rudolf Stehlin, dem jüngsten Sohn des Bürgermeisters J.J. St.-Hagenbach. Nach dem Tod ihres Mannes bildete sie für Kinder und Enkel während Jahrzehnten den eigentlichen Mittelpunkt der Familie, in der sie bewusst eine ältere Zeit verkörperte."
73837,"Veillon-Burckhardt Johanna Wilhelmine","Burckhardts jüngste Halbschwester, seit 1861 die Gattin des Industriellen Auguste Veillon (1833-1898)."
73838,"Wirz Hermann","Geboren im basellandschaftlichen Maisprach, war er ein Sohn des Müllers und Kleinrats Joh. Jac. Wirz (1790-1835), der in den Trennungswirren treu zur Stadt hielt. Ein älterer Stiefbruder war Burckhardts Freund aus der Studentenzeit Joh. Jak. Wirz, der spätere Basler Polizeidirektor. Mit seiner früh verwitweten Mutter übersiedelte W. in die Stadt, bildete sich zum Kaufmann aus und betrieb ein Agentur-und Kommissionsgeschäft. 1872 wurde ihm das Exequatur als Vizekonsul der Republik Uruguay übertragen; 1882 wurde er zum Konsul ernannt und behielt diese Funktion bis Ende 1905."
73839,"Bachofen-Petersen Johann Jacob","Der einzige dem großen Basler Mythenforscher kurz nach seiner späten Eheschließung geborene Sohn bestand 1886 nach anfänglichen Schwierigkeiten in Zürich die Maturität und begann darauf ein Medizinstudium, das er nicht zu Ende führte. Er heiratete 1889 Ida Martha Petersen aus Basel, die ihm am 7 Oktober 1890 eine Tochter schenkte. Als Rentier lebend, erlag er frühzeitig einer Lungenkrankheit; seine Mutter überlebte ihn um 16 Jahre."
73840,"Wilhelm Sophonias Bäumer","Wilhelm Sophonias Bäumer war ein deutscher Architekt und Bauhistoriker.
Bäumer studierte an der Polytechnischen Schule Stuttgart und gehörte dort 1847 zu den Gründern des Corps Stauffia.[1] 1854 schloss er eine Ausbildung an der Pariser École des Beaux-Arts an. Von 1858 bis 1869 war er Lehrer für Bauformenlehre und Baugeschichte an der Polytechnischen Schule Stuttgart. Von 1869 bis 1874 lebte er in Wien. 1874 wurde er Leiter der Baugewerkschule Stuttgart. Es folgte die Gründung einer gewerblichen Fortbildungsschule in Freiersbach i.B. Seit 1884 war Bäumer Zeichenlehrer und Privatdozent an der Universität Straßburg."
73841,"Otto Behaghel","Otto Behaghel was a germanist and professor in Heidelberg, Basel, and Gießen.
He added theoretical contributions to the German and Middle High German language. He formulated Behaghel's laws. His work is still important in Theme and rheme research."
73842,"Giacomo Boni","Giacomo Boni was an Italian archaeologist specializing in Roman architecture.
Born in Venice, Boni studied architecture at the Accademia di Belle Arti in his native city and later dedicated himself to extensive and important excavations in the Forum Romanum in Rome. His early work as an architect in Venice involved him in the restoration of the Doge's Palace there. During this time he demonstrated his technical skill.
In Venice in the 1880s, Boni met Horatio Brown, who became his colleague in a shared passion for antiquities.
In 1888 he went to Rome; there in 1898 Ministro della Pubblica Istruzione G. Baccelli named him director of excavations in the Forum Romanum. Boni directed the excavations in the Forum from 1898 until his death in 1925. He was interested in the stratigraphy of the Forum, an important advance in the science of Roman archaeology.
His excavations led to many important discoveries, including the Iron Age necropolis near the Temple of Antoninus and Faustina, the Lapis Niger, the Regia, Galleria Cesaree, Horrea Agrippiana and other monuments. In 1907 Boni also worked on the slope of the Palatine Hill where he discovered the Mundus, a complex of tunnels leading to the Casa dei Grifi, the so-called Aula Isiaca, the so-called Baths of Tiberius and the base of a hut under the peristilio of the Domus Flavia."
73843,"Stephen Born","Stephen Born's real name was Simon Buttermilch. Born in 1824, he was a German typesetter. He was a member of the Communist League, but his philosophy was more inclined toward reformism during the 1848-1849 revolution. Born was the supreme commander of the insurgency in the town of Dresden in 1849. After the defeat of the uprisings of 1849, Born left the worker's movement. He died in 1898."
73844,"Burckhardt-Burckhardt Eduard","In mehrjährigem Aufenthalt in Frankreich und England zum Kaufmann ausgebildet, verbrachte er sein Leben als Rentier und widmete sich gemeinnützigen Werken."
73845,"Burckhardt-Burckhardt Hans","In Schaffhausen als Sohn eines Pfarrers geboren, trat er nach Ausbildung zum Kaufmann in die Firma von Jacob Burckhardts Schwager Veillon ein und war von 1882 bis 1907 Direktor der Industriegesellschaft für Schappe. Als kultivierter Kunstfreund gehörte er dem Vorstand des Basler Kunstvereins, auch als dessen Präsident, an und ebenso der Kommission zur Mittelalterlichen Sammlung und zum Historischen Museum."
73846,"Burckhardt-Fetscherin Hans","Der Sohn des gleichnamigen frühverstorbenen Stadtschreibers wurde nach abgeschlossenem juristischem Studium zuerst Waisenschreiber, dann Zivilgerichtsschreiber, Mitglied des Großen Rates und Justizoffizier. 1905 wurde er zum Regierungsrat als Nachfolger Wilhelm Bischoffs gewählt, trat aber schon nach etwas mehr als zwei Jahren vom Amte zurück, um die verantwortungsvolle Aufgabe eines Direktors der Basler Hypothekenbank zu übernehmen. Bis zu seinem Eintritt in die Regierung war er Präsident der Liberalen Partei."
73847,"Busiri Vici Andrea","Nach Ausbildung in Rom zum Maler, Architekten und Ingenieur, die er 1844 mit Auszeichnung abschloss, wurde B. für Jahrzehnte der Hausarchitekt der Familie Doria und bald auch der Erste Architekt der Domfabrik von St. Peter, in welcher Funktion er zahlreiche monumentale und kirchliche Bauten erstellen ließ. Befürworter denkmalpflegerischer Lösungen (wie bei S. Giovanni in Laterano 1884), sah er sich doch veranlasst, als Präsident der Accademia di San Luca auf den Alarmruf von Ferdinand Gregorovius zur Rettung des alten Stadtbildes von Rom öffentlich zu antworten."
73848,"Josef Wolfgang von Deschwanden","In Stans als Sohn eines ehemals in spanischen Diensten stehenden Schweizer Offiziers geboren, trat er 1838 nach dem Schulbesuch in Stans und St. Gallen in die Zürcher Industrieschule ein, wurde schon 1841 hier Hilfslehrer, avancierte zum Nachfolger seines Lehrers Ferdinand Redtenbacher und 1847 zum Rektor dieses Schulinstituts. 1855 an das neugegründete Eidgenössische Polytechnikum berufen, versah er die Professur für Darstellende Geometrie und wirkte vier Jahre lang als Direktor."
